Date,SZ,DFM,NXZ50,Russia,WIG,SET,Singapore,Italy
2023/2/8,3232.11,3417.01,12211.96,981.82,60952.29,1670.34,3388.52,27160.73
2023/2/7,3248.09,3404.81,12128.98,1004.37,60491.08,1680.49,3380.84,27118.74
2023/2/6,3238.7,3400.37,12139.27,1007.15,60343.17,1682.11,3385.93,27022.33
2023/2/3,3263.41,3382.9,12197.15,1002.52,61465.85,1688.36,3384.29,26950.74
2023/2/2,3285.67,3365.25,12152.16,1004.08,61367.64,1682.58,3363.68,27100.62
2023/2/1,3284.92,3347.92,12090.93,1002.47,60488.42,1685.75,3377.65,26703.87
2023/1/31,3255.67,3303.27,11967.72,1001.23,61286.58,1671.46,3365.67,26599.74
2023/1/30,3269.32,3303.46,12034.17,987.39,60589.15,1681.22,3378.29,26335.98
2023/1/27,,3329.19,12036.05,992.37,61269.7,1681.3,3394.21,26435.75
2023/1/26,,3357.39,12023.46,985.85,61235.79,1671.34,3377.19,26217.56
2023/1/25,,3356.62,11994.51,987.02,60530.45,1682.11,3352.77,25875.3
2023/1/24,,3364,11932.92,990.41,61500.61,1682.94,,25884.31
2023/1/23,,3349.95,11948.72,998.69,61619.86,1684.04,,25821.45
2023/1/20,3264.81,3352.5,11977.48,991.88,60788.05,1677.25,3293.71,25775.52
2023/1/19,3240.28,3353.11,11885.64,993.08,60555.94,1688.48,3276.18,25596.28
2023/1/18,3224.41,3349.4,11920.41,1006.35,61176.97,1685.44,3289.55,26052.39
2023/1/17,3224.24,3357.53,11881,1002.85,61041.14,1681.04,3280.51,25981.19
2023/1/16,3227.59,3333.94,11811.24,1024.44,61867.14,1684.86,3283.6,25901.33
2023/1/13,3195.31,3323.96,11754.44,1010.4,61565.83,1681.73,3293.75,25783.48
2023/1/12,3163.45,3313.41,11664.88,1015.94,61751.5,1687.45,3267.78,25733.96
2023/1/11,3161.84,3297.68,11636.99,1002.62,61279.52,1685.75,3271.51,25546.86
2023/1/10,3169.51,3313.65,11665.26,974.51,61967.33,1691.41,3262.91,25364.61
2023/1/9,3176.08,3321.99,11646.45,977.79,61364.58,1691.12,3305.67,25385.09
2023/1/6,3157.64,3302.44,11625.97,942.73,,1673.86,3276.72,25180.35
2023/1/5,3155.22,3316.6,11651.29,940.85,59854.8,1663.86,3292.66,24832.7
2023/1/4,3123.52,3329.41,11587.48,949.91,59754.4,1673.25,3242.46,24860.56
2023/1/3,3116.51,3328.68,11501.14,963.08,58795.62,1678.97,3245.8,24436.47
2023/1/2,,3330.9,,,57694,,,24158.28
2022/12/30,3089.26,3336.07,11473.24,970.6,57462.68,1668.66,3251.32,23706.96
2022/12/29,3073.7,3328.79,11538.45,936.8,57637.95,1661.2,3249.24,24056.55
2022/12/28,3087.4,3344,11539.31,933.76,56641.19,1647.28,3266.97,23770.44
2022/12/27,3095.57,3347.84,11499.23,960.51,56574.46,1643.16,3266.38,23855.86
2022/12/26,3065.56,3326.52,,977.29,,1626.8,,
2022/12/23,3045.87,3316.12,11494.96,963.51,57039.91,1617.55,3257.7,23877.55
2022/12/22,3054.43,3323.1,11523.96,969.7,57088.69,1616.67,3269.53,23813.3
2022/12/21,3068.41,3339.79,11452.05,940.03,57291.89,1609.94,3256.19,24111.97
2022/12/20,3073.77,3348.43,11404.83,967.24,56656.26,1604.44,3253.97,23718.25
2022/12/19,3107.11,3340.13,11518.14,991.38,56118.16,1618.2,3256.61,23683.54
2022/12/16,3167.86,3328.97,11603.66,1038.63,56032.12,1619.01,3240.81,23688.16
2022/12/15,3168.65,3315.23,11601.99,1042.01,56450.56,1620.28,3273.75,23726.05
2022/12/14,3176.53,3310.85,11585,1060.74,57447.38,1633.36,3278.57,24573.93
2022/12/13,3176.33,3300.39,11601.42,1088.97,57362.88,1625.91,3271.28,24636.94
2022/12/12,3179.04,3317.27,11506.45,1088.86,56515.01,,3239.66,24303.68
2022/12/9,3206.95,3325,11596.03,1099.12,55836.35,1623.13,3245.97,24277.49
2022/12/8,3197.35,3314.44,11617.14,1096.63,55717.43,1620.49,3236.08,24207.42
2022/12/7,3199.62,3338.88,11610.99,1098.93,55983.89,1622.28,3225.45,24241.35
2022/12/6,3212.53,3339.89,11631.6,1097.09,55908.34,1632.97,3252.37,24265.45
2022/12/5,3211.81,3351.68,11677.75,1114.69,56478.83,,3267.54,24547.84
2022/12/2,3156.14,,11641.85,1107.55,56207.29,1641.63,3259.14,24621.72
2022/12/1,3165.47,,11654.56,1123.63,56867.54,1648.44,3292.73,24685.67
2022/11/30,3151.34,3323.96,11552.04,1125.14,56058.18,1635.36,3290.49,24610.29
2022/11/29,3149.75,3304.39,11395.35,1128.71,55942.67,1624.39,3276.36,24465.95
2022/11/28,3078.55,3287.34,11308.31,1122.46,55748.47,1616.91,3240.06,24440.88
2022/11/25,3101.69,3305.27,11382.56,1141.07,56280.53,1620.84,3244.55,24718.81
2022/11/24,3089.31,3325.33,11321.71,1146.28,56107.93,1624.96,3252.88,24730.89
2022/11/23,3096.91,3326.21,11323.8,1147.43,55119.04,1624.4,3255.99,24581.14
2022/11/22,3088.94,3330.09,11420.42,1142.58,55166.92,1615.33,3259.56,24590.5
2022/11/21,3085.04,3339.25,11440.4,1122.29,54259.77,1618.86,3250.62,24356.05
2022/11/18,3097.24,3352.16,11380.61,1147.03,54891.25,1617.38,3272.23,24675.18
2022/11/17,3115.43,3333.54,11294.52,1151.56,54791.43,1614.95,3286.04,24339.67
2022/11/16,3119.98,3344.31,11230.55,1163.59,55612.11,1619.98,3266.17,24531.27
2022/11/15,3134.08,3373.87,11239.14,1159.59,56385.92,1629.38,3275.28,24699.75
2022/11/14,3083.4,3394.38,11231.97,1170.05,55812.08,1623.38,3260.8,24596.69
2022/11/11,3087.29,3407.31,11311.76,1158.24,,1637.29,3228.33,24455.57
2022/11/10,3036.13,3384.14,11091.93,1150.36,54421.13,1619.23,3173.18,24394.28
2022/11/9,3048.17,3385.07,11143.48,1113.93,53294.45,1622.45,3165.5,23780.07
2022/11/8,3064.49,3384.34,11151.89,1143.05,53324.24,1632.61,3145.83,23694.17
2022/11/7,3077.82,3378.91,11290.34,1140.78,52682.32,1623.57,3141.31,23493
2022/11/4,3070.8,3350.47,11230.75,,52300.2,1626.32,3130.11,23282.46
2022/11/3,2997.81,3330.46,11184.3,1094.3,50915.87,1625.62,3102.51,22706.02
2022/11/2,3003.37,3349.26,11282.78,1108.69,51334.82,1625.02,3141.13,22802.97
2022/11/1,2969.2,3327.3,11316.64,1118.19,,1625.73,3130.5,22795.64
2022/10/31,2893.48,3331.76,11338.43,1111.68,50432.55,1608.76,3093.11,22652.11
2022/10/28,2915.93,3349.31,11129.53,1113.75,49547.35,1606.07,3059.19,22529.2
2022/10/27,2982.9,3366.97,11100.52,1105.71,49437.4,1602.33,3015.24,22590.41
2022/10/26,2999.5,3345.97,11046.5,1088.59,48934.47,1596.46,3008.38,22389.78
2022/10/25,2976.28,3376.52,10902.31,1090.96,47700.34,1600.66,2984.15,22289.85
2022/10/24,2977.56,3377.06,10839,1062.66,47370.66,,,21982.95
2022/10/21,3038.93,3398.67,10782.36,1050.57,46768.23,1591.32,2969.95,21567.55
2022/10/20,3035.05,3398.52,10832.03,1041.56,47283.29,1592.73,3022.7,21701.5
2022/10/19,3044.38,3388.75,10916.65,1010.24,46509.19,1588.72,3022.8,21472.11
2022/10/18,3080.96,3410.06,10847.34,1039.76,47349.71,1590.36,3025.88,21518.78
2022/10/17,3084.94,3376.95,10785.92,1027.83,47009.07,1571.4,3015.75,21319.73
2022/10/14,3071.99,3376.57,10868.09,990.66,46570.39,,3039.61,20930.81
2022/10/13,3016.36,3349.49,10817.48,968.34,45621.39,,3040.45,20785.82
2022/10/12,3025.51,3325.09,10873.23,954.53,46071.33,1560.78,3083.19,20466.77
2022/10/11,2979.79,3320.12,10956.71,964.67,46217.66,1562.68,3105,20730.5
2022/10/10,2974.15,3339.31,10918.48,963.88,46086.4,1570.57,3107.47,20912.96
2022/10/7,,3372.95,11103.79,1005.04,46911.05,1579.66,3145.81,20901.56
2022/10/6,,3351.14,11125.24,1044.82,47299.55,1589.18,3151.56,21140.55
2022/10/5,,3353.4,11180.01,1061.97,47160.97,1580.27,3153.23,21360.72
2022/10/4,,3379.42,11090.03,1100.14,48070.03,1578,3138.9,21690.65
2022/10/3,,3319.73,10959.45,1091.87,46312.48,1558.05,3107.09,20972.57
2022/9/30,3024.39,3339.15,11065.71,1055.72,45970.64,1589.51,3130.24,20648.85
2022/9/29,3041.2,3316.58,11200.04,1072.26,45864.62,1592.37,3115.08,20352.98
2022/9/28,3045.07,3343.27,11119.57,1074.57,47468.26,1599.23,3116.31,20852.67
2022/9/27,3093.86,3373.04,11214.49,1053.46,47859.82,1610.58,3165.5,20961.38
2022/9/26,3051.23,3349.01,11349.16,1043.44,47185.13,1621.25,3181.97,21207.25
2022/9/23,3088.37,3408.95,11434.82,1141.81,48081.16,1631.71,3227.1,21066.55
2022/9/22,3108.91,3433.7,11518.32,1174.61,49765.47,1645.29,3263.07,21799.11
2022/9/21,3117.18,3460.52,11498.95,1106.82,49477.58,1633.45,3261.79,22035.81
2022/9/20,3122.41,3497.88,11570.43,1154.17,49253.15,1638.59,3266.94,21773.75
2022/9/19,3115.6,3474,11531.99,1272.66,50071.88,1631.57,3256.31,22140.73
2022/9/16,3126.4,3489.33,11580.46,1275.03,49350.07,1630.4,3268.29,22110.89
2022/9/15,3199.92,,11658.94,1288.03,50571.87,1642.33,3267.98,22365.82
2022/9/14,3237.54,3431.04,11658.04,1282.8,50296.85,1656.58,3258.02,22413.46
2022/9/13,3263.8,3457.63,11762.15,1284.1,50065.29,1661.09,3290.08,22303.86
2022/9/12,,3401.93,11813.21,1280.67,51295.23,1665.74,3274.72,22610.4
2022/9/9,3262.05,3360.83,11757.77,1262.72,50708.61,1654.62,3262.95,22094.56
2022/9/8,3235.59,3359.33,11677.93,1237.75,49104.24,1640,3233.61,21678.08
2022/9/7,3246.29,3382.31,11548.3,1243.7,48883.67,1639.92,3210.83,21489.36
2022/9/6,3243.45,3396.11,11599.23,1252.47,48373.48,1633.87,3224.18,21480.61
2022/9/5,3199.91,3354.43,11619.04,1287.78,49380.47,1622,3215.48,21480.19
2022/9/2,3186.48,3394.32,11628.25,1284.53,49671.47,1622.15,3205.69,21921.26
2022/9/1,3184.98,3414.61,11609.82,1279.45,48479.34,1621.95,3224.08,21302.16
2022/8/31,3202.14,3443.11,11601.1,1258.45,50174.09,1638.93,3221.67,21559.32
2022/8/30,3227.22,3463.59,11648.65,1212.1,50240.74,1639.45,3239.33,21825.22
2022/8/29,3240.73,3436.43,11506.94,1197.99,51274.1,1626.52,3222.26,21841.88
2022/8/26,3236.22,3462.89,11608.29,1183.12,52282.33,1644.78,3249.53,21895.25
2022/8/25,3246.25,3462.65,11627.14,1182.71,53074.42,1643.52,3247.8,22454.43
2022/8/24,3215.2,3421.69,11655.33,1182.39,52711.92,1631.55,3233.48,22431.47
2022/8/23,3276.22,3392.69,11643.21,1190.16,53689.66,1633.57,3246.21,22380.06
2022/8/22,3277.79,3408.11,11763.95,1173.79,53368.61,1615.82,3262.57,22165.66
2022/8/19,3258.08,3419.72,11684.81,1170.57,54398.69,1625.92,3246.51,22534.57
2022/8/18,3277.54,3432.45,11814.34,1162.3,55245.45,1636.07,3273.48,22985.7
2022/8/17,3292.53,3457.75,11852.93,1136.4,54867.57,1639.72,3262.76,22757.81
2022/8/16,3277.88,3414.59,11847.15,1142.05,56217.76,1629.95,3253.79,22997.83
2022/8/15,3276.09,3397.32,11789.03,1112.93,,1625.25,3256.82,
2022/8/12,3276.89,3395.01,11730.52,1116.32,56070.42,,3269.27,22970.73
2022/8/11,3281.67,3385.6,11760.01,1106.29,55774.95,1622.26,3301.96,22858.18
2022/8/10,3230.02,3394.24,11752.09,1118.4,54955.75,1617.21,3286.33,22702.44
2022/8/9,3247.43,3385.47,11753.48,1116.28,54724.98,1618.8,,22488.49
2022/8/8,3236.93,3348.56,11702.81,1083.52,55009.15,1608.87,3270.98,22727.94
2022/8/5,3227.03,3317.13,11728.47,1072.31,53863.78,1601.09,3282.88,22586.88
2022/8/4,3189.04,3320.67,11735.47,1104.77,54351.82,1598.75,3269.86,22645.84
2022/8/3,3163.67,3338.8,11705.03,1105.99,54841.05,1594.73,3252.06,22574.9
2022/8/2,3186.27,3347.93,11532.46,1116.12,54767.2,1589.16,3239.15,22351.02
2022/8/1,3259.96,3377.12,11525.87,1138.79,55345.68,1593.24,3238.75,22429.47
2022/7/29,3253.24,3337.96,11492.65,1129.24,55007.36,,3211.56,22405.48
2022/7/28,3282.58,3301.2,11328.19,1137.82,53324.51,,3220.65,21932.06
2022/7/27,3275.76,3260.53,11135.03,1153.95,52873.92,1576.41,3205.14,21480.7
2022/7/26,3277.44,3247.33,11166.56,1136.02,52981.83,1553.18,3192.12,21159.98
2022/7/25,3250.39,3235.9,11198.68,1155.45,53707.85,1560.31,3180.47,21382.71
2022/7/22,3269.97,3256.96,11263.19,1161.47,54105.89,1552.73,3181.34,21211.98
2022/7/21,3272,3256.07,11269.76,1142.18,53415.38,1546.31,3152.3,21196.59
2022/7/20,3304.72,3211.66,11199.01,1188.91,53733.48,1539.32,3170.29,21348.42
2022/7/19,3279.43,3186.43,11162.73,1175.04,53240.23,1533.43,3117.79,21696.2
2022/7/18,3278.1,3170.9,11163.63,1168.73,52947.63,1544.81,3121.76,21169.12
2022/7/15,3228.06,3160.22,11122.61,1161.53,51633.52,1533.37,3099.15,20933.26
2022/7/14,3281.74,3153.87,11187.97,1113.97,51418.11,1536.82,3090.63,20554.33
2022/7/13,3284.29,3112.82,11110.33,1120.34,52440.94,,3128.69,21286.33
2022/7/12,3281.47,3128.7,11103.39,1142.37,52667.43,1546.8,3145.77,21485.7
2022/7/11,3313.58,,11106.14,1154.28,54081.12,1557.4,,21567.7
2022/7/8,3356.08,,11169.24,1144.79,54611.02,1557.87,3131.26,21774.18
2022/7/7,3364.4,3108.87,11112.16,1132.49,53853.42,1562.37,3129.4,21558.07
2022/7/6,3355.35,3061.8,11141.07,1101.64,52139.6,1541.79,3103.66,20920.99
2022/7/5,3404.03,3121.83,10965.17,1146.68,52064.47,1541.3,3104.11,20705.06
2022/7/4,3405.43,3157.61,10862.34,1249,53455.23,1560.27,3120.24,21343.93
2022/7/1,3387.64,3201.81,10753.16,1276.55,53433.55,1572.67,3095.59,21354.65
2022/6/30,3398.62,3223.29,10868.7,1345.01,53573.42,1568.33,3102.21,21293.86
2022/6/29,3361.52,3245.84,10958.81,1413.01,54699.63,1586.18,3134.87,21833.5
2022/6/28,3409.21,3252.71,11018.62,1465.57,54492.82,1594.47,3140.21,22101.23
2022/6/27,3379.19,3217.5,10997.92,1428.07,53849.32,1580.2,3137.54,21928.81
2022/6/24,3349.75,3201.9,,1414.96,53014.11,1568.76,3111.65,22119.2
2022/6/23,3320.15,3198.94,10813.92,1416.41,52274.01,1557.61,3092.8,21615
2022/6/22,3267.2,3235.98,10678.67,1403.36,53001.66,1560.02,3093.31,21788.57
2022/6/21,3306.72,3264.31,10701.59,1379.97,54066.32,1574.52,3117.48,22089.41
2022/6/20,3315.43,3210.32,10588.2,1357.63,52939.91,1559.21,3096.4,22004.05
2022/6/17,3316.79,3262.08,10589.19,1315.43,52629.58,1559.39,3098.09,21788.87
2022/6/16,3285.38,3280.42,10646.58,1316.75,,1561.1,3097.43,21726.64
2022/6/15,3305.41,3335.79,10635.92,1280.38,53357.34,1593.54,3105.85,22473.56
2022/6/14,3288.91,3297.8,10641.36,1272.97,53247.17,1603.03,3108.89,21846.89
2022/6/13,3255.55,3287.1,10924.74,,52854.04,1600.06,3139.35,21918.04
2022/6/10,3284.83,3376.5,11136.28,1268.83,54307.76,1632.62,3181.73,22547.48
2022/6/9,3238.95,3373.65,11211.31,1212.58,55440.27,1641.34,3209.62,23776.97
2022/6/8,3263.79,3395.75,11266.24,1231.25,56070.26,1636.89,3225.8,24236.67
2022/6/7,3241.76,3372.96,11265.7,1180.47,57098.75,1631.92,3231.54,24366.19
2022/6/6,3236.37,3388.93,11425.24,1178.51,57588.05,1646.08,3226.63,24565.67
2022/6/3,,3386.77,11417.34,1199.55,56857.65,,3231.97,24166.66
2022/6/2,3195.46,3396,11349.54,1196.03,57227.34,1647.67,3226.72,24426.5
2022/6/1,3182.16,3407.29,11373.24,1222.18,57025.53,1660.01,3244,24283.56
2022/5/31,3186.43,3347.24,11308.34,1208.12,57432.29,1663.41,3232.49,24505.08
2022/5/30,3149.06,3345.12,11145.5,1215.74,57836.79,1653.61,3238.92,24808.65
2022/5/27,3130.24,3296.99,11065.15,1133.94,56609.87,1638.75,3230.55,24636.26
2022/5/26,3123.11,3296.06,11102.84,1174.72,56929.76,1633.73,3209.18,24546.5
2022/5/25,3107.46,3258.04,11173.37,1239.07,56167.94,1625.18,3179.58,24250.45
2022/5/24,3070.93,3258.88,11247.03,1273.73,56514.99,1626.23,3195.04,23876.08
2022/5/23,3146.86,3307.39,11316.46,1253.69,57167.82,1635.28,3213.65,24136.56
2022/5/20,3146.57,3393.18,11267.39,1239.83,55687.59,1622.95,3240.58,24095
2022/5/19,3096.96,3390.25,11206.93,1245.71,55555.31,1605.98,3190.71,24065.05
2022/5/18,3085.98,3437.3,11258.28,1212.57,56292.6,1620.33,3225.35,24085.82
2022/5/17,3093.7,3469.91,11137.88,1200.81,56247.82,1614.49,3201.89,24301.65
2022/5/16,3073.75,,11157.66,1174.06,55260.52,,,24033.05
2022/5/13,3084.28,3418.57,11168.18,1132.23,55143.54,1584.38,3191.16,24048.29
2022/5/12,3054.99,3326.57,11177.36,1140.05,53074.58,1584.52,3165.18,23566.23
2022/5/11,3058.7,3528.53,11233.17,1123.93,53899.7,1613.34,3226.07,23724.2
2022/5/10,3035.84,3597.88,11229.45,,53951.73,1622.78,3234.19,23069.78
2022/5/9,3004.14,3622.01,11381.7,,54194.24,1604.49,3275.07,22832.56
2022/5/6,3001.56,3694.89,11609.38,1088.02,55237.12,1629.58,3291.89,23475.72
2022/5/5,3067.76,3733.7,11747.57,1119.92,55467.4,1643.3,3343.57,23759.71
2022/5/4,,,11675.21,1114.13,56695.38,,3349.27,23902.06
2022/5/3,,,11675.92,,,1652.29,,24242.25
2022/5/2,,,11784.36,,56886.29,,,23857.23
2022/4/29,3047.06,3719.63,11884.3,1081.52,57754.98,1667.44,3356.9,24252.16
2022/4/28,2975.48,3720.63,11875.35,1041.91,58300.98,1667.74,3335.09,24055.56
2022/4/27,2958.28,3687.69,11726.39,1049.04,58139.06,1661.89,3320.67,23830.11
2022/4/26,2886.43,3665.86,11813.18,999.84,58836.03,1668.97,3322.05,23681.76
2022/4/25,2928.51,3653.6,11908.4,941.08,59442.53,1675.33,3339.59,23908.55
2022/4/22,3086.92,3682.82,11908.4,928.3,60903.71,1690.59,3361.11,24279.63
2022/4/21,3079.81,3662.82,11954,961.46,62331.7,1690.55,3348.46,24805.62
2022/4/20,3151.05,3648.45,11966.19,960.42,62780.02,1680.35,3335.32,24878.23
2022/4/19,3194.03,3646.18,11835.88,931.86,63200.73,1675.62,3307.13,24624.41
2022/4/18,3195.52,3587.44,11891.58,926.08,,1668.06,3303.07,
2022/4/15,3211.24,3601.67,,955.46,,,,
2022/4/14,3225.64,3584.98,11891.58,941.05,63760.06,,3335.85,24862.35
2022/4/13,3186.82,3582.22,11875,997.04,64037.41,,3342.22,24722.16
2022/4/12,3213.33,3568.83,11889.17,1004.7,63863.17,1674.34,3330.25,24667.27
2022/4/11,3167.13,3587.68,11932.03,1017.05,64494.3,1678.46,3363.56,24749.49
2022/4/8,3251.85,3541.61,12066.27,1079.99,63718.63,1686,3383.28,24819.15
2022/4/7,3236.7,3515.34,12075.91,1092.41,63524.54,1682.41,3404.23,24302.71
2022/4/6,3283.43,3499.79,12079.3,1034.79,64264.54,,3422.95,24447.36
2022/4/5,,3501.83,12121.39,1004.78,64906.52,1701.18,3445.01,24960.38
2022/4/4,,3519.93,12053.19,1051.68,65685.17,1702.93,3416.97,25175.86
2022/4/1,3282.72,3536.65,12089.43,1033.58,65716.19,1701.31,3419.11,25163.3
2022/3/31,3252.2,3526.6,12110.26,1021.28,64900.36,1695.24,3408.52,25021.26
2022/3/30,3266.6,3527.39,12098.8,949.23,65909.37,1698.4,3442.61,25300.25
2022/3/29,3203.94,3515.24,11919.67,881.59,65603.53,1689.74,3433.9,25307.98
2022/3/28,3214.5,3484.38,11909.72,823.04,64581.93,1684.3,3431.99,24712.6
2022/3/25,3212.24,3412.18,12055,829.62,64420.13,1676.8,3413.69,24558.74
2022/3/24,3250.26,3379.48,12017.61,852.64,64948.68,1680.89,3399.7,24401.48
2022/3/23,3271.03,3361.2,12061,,64374.28,1677.95,3364.26,24298.66
2022/3/22,3259.86,3349.56,12204.69,,64318.55,1677.87,3350.17,24533.84
2022/3/21,3253.69,3360.14,12177.75,,63588.98,1673.87,3355.51,24294.71
2022/3/18,3251.07,3350.09,12175.85,,63658.84,1678.51,3330.63,24222.16
2022/3/17,3215.04,3409.84,11998.96,,64133.07,1681.76,3322.71,24123.58
2022/3/16,3170.71,3372.5,11874.11,,62488.8,1667.92,3290.9,24284.85
2022/3/15,3063.97,3305.34,11801.73,,60656.75,1644.36,3236.04,23499.86
2022/3/14,3223.53,3353.51,11805.11,,60044.05,1660.15,3232.03,23426.7
2022/3/11,3309.75,3402.4,11821.38,,61323.15,1658.01,3249.66,23041.2
2022/3/10,3296.09,3382.43,11926.26,,59796.72,1647.08,3240.73,22886.69
2022/3/9,3256.39,3385.34,11785.13,,59917.86,1643.64,3195.38,23889.49
2022/3/8,3293.53,3411.87,11744.95,,57908.79,1619.1,3148.86,22338.13
2022/3/7,3372.86,3418.75,11913.27,,58562.7,1626.7,3187.82,22160.28
2022/3/4,3447.65,3449.4,12141.77,,58386.18,1671.72,3226.78,22464.86
2022/3/3,3481.11,3482.03,12211.4,,61010.19,1696.08,3253.65,23958.83
2022/3/2,3484.19,3467.71,12088.75,,61659.59,1689.81,3244.4,24534.33
2022/3/1,3488.83,3397.63,12197.92,,60030.88,1694.28,3278.63,24363.56
2022/2/28,3462.31,3354.64,11977.77,,61141.35,1685.18,3242.24,25415.89
2022/2/25,3451.41,3312.31,11923.38,936.94,60414.19,1679.9,3294.47,25773.03
2022/2/24,3429.96,3274.38,11732.55,742.91,56086.65,1662.72,3276.06,24879.88
2022/2/23,3489.15,3335.79,12134.42,1204.11,62826.09,1696.45,3393,25955.08
2022/2/22,3457.15,3309.28,12114.63,1226.69,64384.3,1691.12,3400.58,26043.96
2022/2/21,3490.61,3311.38,12156.34,1207.5,63605.74,1694.32,3436.36,26050.03
2022/2/18,3490.76,3327.07,12141.89,1391.31,65696.56,1713.2,3428.9,26506.79
2022/2/17,3468.04,3330.05,12256.82,1450.02,66409.08,1711.58,3441.57,26669.27
2022/2/16,3465.83,3325.68,12121.89,1524.51,67607.05,,3439.3,26969.32
2022/2/15,3446.09,3278.86,11938.32,1498.04,67532.04,1701.45,3421.38,26967.98
2022/2/14,3428.88,3247.81,11950.14,1426.09,66094.22,1684.69,3421.2,26415.41
2022/2/11,3462.95,3257.49,12173.78,1470.1,67618,1699.2,3428.95,26966.1
2022/2/10,3485.91,3250.33,12413.05,1546.79,67939.86,1703,3428,27190.2
2022/2/9,3479.95,3245.56,12433.95,1534.82,68491.39,1703.16,3420.04,27128.99
2022/2/8,3452.63,3213.46,12319.34,1489.18,68071.99,1684.23,3401.74,26411.73
2022/2/7,3429.58,3188.82,12281.4,1445.2,67090.36,1677.24,3366.48,26328.93
2022/2/4,,3170.67,12279.56,1436,67149.47,1674.22,3331.41,26603.59
2022/2/3,,3152.8,12335.32,1431.99,68551,1669.05,3315.99,27088.96
2022/2/2,,3174.33,12289.64,1463.9,68875.71,1667.75,,27388.73
2022/2/1,,3170.59,12058.94,1457.64,67972.26,1661.75,,27224.89
2022/1/31,,3203.08,11889.4,1435.23,67418.41,1648.81,3249.59,26814.05
2022/1/28,3361.44,3220.37,11852.15,1407.04,66892.11,1639.51,3246.33,26565.41
2022/1/27,3394.25,3188.3,12050.32,1399.64,68131.21,1634.17,3260.03,26882.47
2022/1/26,3455.67,3172.82,12185.65,1324.4,68035.19,1643.44,3271.57,26619.25
2022/1/25,3433.06,3157.23,12128.21,1296.8,67047.4,1639.09,3247.76,26028.89
2022/1/24,3524.1,3146.67,12191.06,1288.17,66220.35,1640.54,3283.35,25972.9
2022/1/21,3522.57,3209.82,12348,1401.88,69265.35,1652.73,3294.86,27061.4
2022/1/20,3555.06,3169.05,12497.1,1450.59,70419.86,1656.96,3294.82,27570
2022/1/19,3558.18,3168.63,12612.31,1414.68,70733.07,1658.24,3283.94,27370.85
2022/1/18,3569.91,3177.88,12814.46,1367.45,70911.85,1660.27,3280.04,27483.28
2022/1/17,3541.67,3179.35,12806.9,1474.99,72250.41,1676.87,3287.95,27688.56
2022/1/14,3521.26,3201.77,12790.16,1485.86,72563.29,1672.63,3281.97,27543.96
2022/1/13,3555.26,3214.6,12826.99,1516.99,73245.28,1680.02,3257.3,27844.45
2022/1/12,3597.43,3208.14,12804.48,1612.8,73334.24,1678.5,3254.98,27714.26
2022/1/11,3567.44,3207.81,12831.73,1595.45,71706.57,1667.12,3246.37,27535.48
2022/1/10,3593.52,3229.57,12892.94,1565.31,70411.91,1657.06,3227.05,27353.71
2022/1/7,3579.54,3219.57,12970.65,,70850.99,1657.62,3205.26,27618.47
2022/1/6,3586.08,3195.69,12983.01,1545.24,,1653.03,3184.3,27655.69
2022/1/5,3595.18,3225.29,13150.38,1586.2,70750.99,1676.79,3163.44,28162.67
2022/1/4,3632.33,3216.24,13109.65,1622.58,70469.03,1670.28,3181.13,27954.84
2022/1/3,,3190.97,,1622.75,70077.55,,3134.25,27730.32
2021/12/31,3639.78,,13033.77,,,,3123.68,
2021/12/30,3619.19,3195.91,13040.94,1595.76,69296.26,1657.62,3126.64,27346.83
2021/12/29,3597,3174.09,12940.42,1589.74,69148.97,1653.33,3138.02,27344.25
2021/12/28,3630.11,3199.06,12956.13,1611.75,68737.48,1641.52,3128.41,27444.93
2021/12/27,3615.97,3188.12,,1602.91,68090.43,1636.5,3104.24,27231.2
2021/12/24,3618.05,,12888.41,1584.15,,1637.22,3108.28,
2021/12/23,3643.34,3144.53,12862.71,1587.87,68120.16,1641.47,3096.81,27016.22
2021/12/22,3622.62,3126.29,12865.22,1601.93,67756.65,1626.79,3087.51,26827.93
2021/12/21,3625.13,3152.93,12856.87,1573.5,67163.26,1622.25,3085.08,26653.3
2021/12/20,3593.6,3156.91,12766.45,1557.64,67069.57,1615.8,3072.97,26177.76
2021/12/17,3632.36,,12717.94,1583.05,67153.1,1641.73,3111.63,26611.41
